Customer ID,City,Customer Last Name,Market,Region,Segment,State,Country,Customer First Name,Postal Code
HH-15010,Aylesbury,holden,(EU),North,Corporate,England,United Kingdom,hilary,
CC-12670,Azcapotzalco,carreira,(LATAM),North,Consumer,Distrito Federal,Mexico,craig,
MH-17455,Azcapotzalco,hamilton,(LATAM),North,Consumer,Distrito Federal,Mexico,mark,
CM-12190,Azcapotzalco,melton,(LATAM),North,Consumer,Distrito Federal,Mexico,charlotte,
CR-12625,Azcapotzalco,roper,(LATAM),North,Home Office,Distrito Federal,Mexico,corey,
PF-9225,Babol,flathmann,(EMEA),EMEA,Consumer,Mazandaran,Iran,phillip,
NG-8355,Bacau,gilpin,(EMEA),EMEA,Corporate,Bacau,Romania,nat,
GH-4665,Bacau,hansen,(EMEA),EMEA,Consumer,Bacau,Romania,greg,
KM-6660,Bacau,miller,(EMEA),EMEA,Consumer,Bacau,Romania,khloe,
KN-6705,Bacau,nunn,(EMEA),EMEA,Home Office,Bacau,Romania,kristina,
SA-20830,Bacolod City,ann reed,(APAC),Southeast Asia,Consumer,Western Visayas,Philippines,sue,
DL-12865,Bacolod City,lawera,(APAC),Southeast Asia,Consumer,Western Visayas,Philippines,dan,
CM-12160,Bacolod City,mccrossin,(APAC),Southeast Asia,Consumer,Western Visayas,Philippines,charles,
JS-15685,Bacolod City,sink,(APAC),Southeast Asia,Corporate,Western Visayas,Philippines,jim,
SM-20950,Bad Waldsee,mcnair,(EU),Central,Corporate,Baden-Württemberg,Germany,suzanne,
CA-12055,Badalona,armstrong,(EU),South,Home Office,Catalonia,Spain,cathy,
LW-17215,Baden-Baden,weiss,(EU),Central,Consumer,Baden-Württemberg,Germany,luke,
GM-4440,Bafoussam,mcgarr,(Africa),Africa,Consumer,Ouest,Cameroon,gary,
TN-11040,Bagamoyo,norvell,(Africa),Africa,Home Office,Pwani,Tanzania,tanja,
AB-255,Bagcilar,ballentine,(EMEA),EMEA,Home Office,Istanbul,Turkey,alejandro,
TB-11625,Bagcilar,brown,(EMEA),EMEA,Consumer,Istanbul,Turkey,trudy,
CM-2445,Bagcilar,magee,(EMEA),EMEA,Consumer,Istanbul,Turkey,chuck,
BM-1650,Bagcilar,moss,(EMEA),EMEA,Corporate,Istanbul,Turkey,brian,
AS-45,Bagcilar,smayling,(EMEA),EMEA,Corporate,Istanbul,Turkey,aaron,
MA-7560,Baghdad,abelman,(EMEA),EMEA,Home Office,Baghdad,Iraq,matt,
CA-2265,Baghdad,anderson,(EMEA),EMEA,Consumer,Baghdad,Iraq,christina,
PA-9060,Baghdad,armstrong,(EMEA),EMEA,Home Office,Baghdad,Iraq,pete,
AB-60,Baghdad,bellavance,(EMEA),EMEA,Home Office,Baghdad,Iraq,adam,
CB-2025,Baghdad,brandow,(EMEA),EMEA,Consumer,Baghdad,Iraq,cassandra,
KB-6315,Baghdad,braun,(EMEA),EMEA,Consumer,Baghdad,Iraq,karl,
CB-2415,Baghdad,brittain,(EMEA),EMEA,Consumer,Baghdad,Iraq,christy,
TB-11190,Baghdad,brumley,(EMEA),EMEA,Home Office,Baghdad,Iraq,thomas,
DB-2910,Baghdad,byrd,(EMEA),EMEA,Home Office,Baghdad,Iraq,daniel,
DC-2850,Baghdad,campbell,(EMEA),EMEA,Consumer,Baghdad,Iraq,dan,
KC-6255,Baghdad,carlisle,(EMEA),EMEA,Corporate,Baghdad,Iraq,karen,
SC-10845,Baghdad,chung,(EMEA),EMEA,Consumer,Baghdad,Iraq,sung,
FC-4335,Baghdad,chung,(EMEA),EMEA,Corporate,Baghdad,Iraq,fred,
SC-10575,Baghdad,cooley,(EMEA),EMEA,Consumer,Baghdad,Iraq,sonia,
TC-11145,Baghdad,coyne,(EMEA),EMEA,Corporate,Baghdad,Iraq,theresa,
MC-8100,Baghdad,crebagga,(EMEA),EMEA,Consumer,Baghdad,Iraq,mick,
RD-9900,Baghdad,dartt,(EMEA),EMEA,Consumer,Baghdad,Iraq,ruben,
JD-6150,Baghdad,deggeller,(EMEA),EMEA,Corporate,Baghdad,Iraq,justin,
BD-1320,Baghdad,donatelli,(EMEA),EMEA,Consumer,Baghdad,Iraq,bill,
BE-1410,Baghdad,elias,(EMEA),EMEA,Consumer,Baghdad,Iraq,bobby,
ME-7725,Baghdad,engle,(EMEA),EMEA,Consumer,Baghdad,Iraq,max,
SG-10080,Baghdad,glassco,(EMEA),EMEA,Consumer,Baghdad,Iraq,sandra,
PG-8895,Baghdad,gonzalez,(EMEA),EMEA,Consumer,Baghdad,Iraq,paul,
EH-4125,Baghdad,hildebrand,(EMEA),EMEA,Home Office,Baghdad,Iraq,eugene,
SH-9975,Baghdad,hughsby,(EMEA),EMEA,Corporate,Baghdad,Iraq,sally,
HJ-4875,Baghdad,jas,(EMEA),EMEA,Home Office,Baghdad,Iraq,heather,
DK-2895,Baghdad,kaydos,(EMEA),EMEA,Consumer,Baghdad,Iraq,dana,
DK-3150,Baghdad,kendrick,(EMEA),EMEA,Corporate,Baghdad,Iraq,david,
EK-3795,Baghdad,kiefer,(EMEA),EMEA,Home Office,Baghdad,Iraq,eileen,
DK-2835,Baghdad,kotsonis,(EMEA),EMEA,Corporate,Baghdad,Iraq,damala,
JL-5505,Baghdad,lonsdale,(EMEA),EMEA,Consumer,Baghdad,Iraq,jeremy,
GM-4680,Baghdad,matthias,(EMEA),EMEA,Consumer,Baghdad,Iraq,greg,
CM-2235,Baghdad,mcafee,(EMEA),EMEA,Consumer,Baghdad,Iraq,chris,
GM-4500,Baghdad,mcclure,(EMEA),EMEA,Consumer,Baghdad,Iraq,gene,
EM-3825,Baghdad,moffitt,(EMEA),EMEA,Corporate,Baghdad,Iraq,elizabeth,
BP-1155,Baghdad,pak,(EMEA),EMEA,Consumer,Baghdad,Iraq,becky,
JP-5460,Baghdad,patt,(EMEA),EMEA,Corporate,Baghdad,Iraq,jennifer,
RP-9270,Baghdad,payne,(EMEA),EMEA,Corporate,Baghdad,Iraq,rachel,
CP-2340,Baghdad,phan,(EMEA),EMEA,Corporate,Baghdad,Iraq,christine,
JR-5670,Baghdad,radford,(EMEA),EMEA,Consumer,Baghdad,Iraq,jim,
MS-7710,Baghdad,satty,(EMEA),EMEA,Consumer,Baghdad,Iraq,maurice,
SS-10140,Baghdad,shifley,(EMEA),EMEA,Corporate,Baghdad,Iraq,saphhira,
CS-2505,Baghdad,stewart,(EMEA),EMEA,Consumer,Baghdad,Iraq,cindy,
BS-1380,Baghdad,stewart,(EMEA),EMEA,Corporate,Baghdad,Iraq,bill,
LT-6765,Baghdad,tron,(EMEA),EMEA,Consumer,Baghdad,Iraq,larry,
FW-4395,Baghdad,wasserman,(EMEA),EMEA,Corporate,Baghdad,Iraq,fred,
SW-10350,Baghdad,wendt,(EMEA),EMEA,Home Office,Baghdad,Iraq,sean,
AY-555,Baghdad,yotov,(EMEA),EMEA,Corporate,Baghdad,Iraq,andy,
NZ-8565,Baghdad,zandusky,(EMEA),EMEA,Home Office,Baghdad,Iraq,nick,
SZ-10035,Baghdad,zeldin,(EMEA),EMEA,Home Office,Baghdad,Iraq,sam,
MH-17440,Bagneux,haberlin,(EU),Central,Corporate,Ile-de-France,France,mark,
PL-18925,Bagneux,lucas,(EU),Central,Home Office,Ile-de-France,France,paul,
KD-16345,Bagnolet,ducich,(EU),Central,Consumer,Ile-de-France,France,katherine,
LF-17185,Baguio City,foster,(APAC),Southeast Asia,Consumer,Cordillera,Philippines,luke,
RS-19765,Baguio City,schwarz,(APAC),Southeast Asia,Corporate,Cordillera,Philippines,roland,
BS-11380,Baguio City,stewart,(APAC),Southeast Asia,Corporate,Cordillera,Philippines,bill,
PH-8790,Baia Mare,hirasaki,(EMEA),EMEA,Home Office,Maramures,Romania,patricia,
BN-1470,Baia Mare,norvell,(EMEA),EMEA,Corporate,Maramures,Romania,brad,
FM-14290,Bakersfield,merwin,(US),West,Home Office,California,United States,frank,93309
PN-18775,Bakersfield,norris,(US),West,Home Office,California,United States,parhena,93309
CA-2310,Baku,abelman,(EMEA),EMEA,Corporate,Baki,Azerbaijan,christine,
NC-8340,Baku,carroll,(EMEA),EMEA,Consumer,Baki,Azerbaijan,nat,
DC-3285,Baku,catini,(EMEA),EMEA,Consumer,Baki,Azerbaijan,debra,
GG-4650,Baku,guthrie,(EMEA),EMEA,Corporate,Baki,Azerbaijan,greg,
JL-5835,Baku,lee,(EMEA),EMEA,Consumer,Baki,Azerbaijan,john,
JR-5700,Baku,rupert,(EMEA),EMEA,Consumer,Baki,Azerbaijan,jocasta,
MS-7365,Baku,schnelling,(EMEA),EMEA,Consumer,Baki,Azerbaijan,maribeth,
LW-6825,Baku,workman,(EMEA),EMEA,Corporate,Baki,Azerbaijan,laurel,
GZ-4545,Baku,zrebassa,(EMEA),EMEA,Corporate,Baki,Azerbaijan,george,
AA-315,Balikesir,avila,(EMEA),EMEA,Consumer,Balikesir,Turkey,alex,
MO-7500,Balikesir,o'rourke,(EMEA),EMEA,Consumer,Balikesir,Turkey,mary,
JS-5940,Balikesir,sundaresam,(EMEA),EMEA,Home Office,Balikesir,Turkey,joni,
BM-11140,Balikpapan,martin,(APAC),Southeast Asia,Consumer,Kalimantan Timur,Indonesia,becky,
JP-16135,Balikpapan,prescott,(APAC),Southeast Asia,Home Office,Kalimantan Timur,Indonesia,julie,
BT-11485,Balikpapan,thomas,(APAC),Southeast Asia,Home Office,Kalimantan Timur,Indonesia,brad,
GA-14515,Ballarat,ashbrook,(APAC),Oceania,Consumer,Victoria,Australia,george,
EB-13930,Ballarat,barreto,(APAC),Oceania,Consumer,Victoria,Australia,eric,
CC-12610,Ballarat,catlett,(APAC),Oceania,Corporate,Victoria,Australia,corey,
ND-18460,Ballarat,ducich,(APAC),Oceania,Corporate,Victoria,Australia,neil,
NF-18385,Ballarat,fritzler,(APAC),Oceania,Consumer,Victoria,Australia,natalie,
PM-19135,Ballarat,mcvee,(APAC),Oceania,Home Office,Victoria,Australia,peter,
JR-15670,Ballarat,radford,(APAC),Oceania,Consumer,Victoria,Australia,jim,
ES-14080,Ballarat,smith,(APAC),Oceania,Corporate,Victoria,Australia,erin,
HF-14995,Balneário Camboriú,flentye,(LATAM),South,Consumer,Santa Catarina,Brazil,herbert,
JM-15580,Balneário Camboriú,matthias,(LATAM),South,Consumer,Santa Catarina,Brazil,jill,
KC-6540,Balti,collister,(EMEA),EMEA,Consumer,Balti,Moldova,kelly,
CC-12475,Baltimore,chapman,(US),East,Consumer,Maryland,United States,cindy,21215
MG-17890,Baltimore,granlund,(US),East,Home Office,Maryland,United States,michael,21215
AJ-10780,Baltimore,jacobs,(US),East,Corporate,Maryland,United States,anthony,21215
JM-15250,Baltimore,martin,(US),East,Consumer,Maryland,United States,janet,21215
RP-19390,Baltimore,pölking,(US),East,Consumer,Maryland,United States,resi,21215
MS-17830,Baltimore,seite,(US),East,Consumer,Maryland,United States,melanie,21215
CC-2220,Bamako,cortes,(Africa),Africa,Consumer,Bamako,Mali,chris,
BD-1770,Bamako,davis,(Africa),Africa,Consumer,Bamako,Mali,bryan,
JJ-5760,Bamako,jenkins,(Africa),Africa,Home Office,Bamako,Mali,joel,
RK-9300,Bamako,kennedy,(Africa),Africa,Consumer,Bamako,Mali,ralph,
CL-2565,Bamako,ludtke,(Africa),Africa,Consumer,Bamako,Mali,clay,
GP-4740,Bamako,phonely,(Africa),Africa,Corporate,Bamako,Mali,guy,
AZ-750,Bamako,zypern,(Africa),Africa,Consumer,Bamako,Mali,annie,
LB-6735,Bamenda,blacks,(Africa),Africa,Consumer,Nord-Ouest,Cameroon,larry,
MC-7590,Bamenda,collister,(Africa),Africa,Corporate,Nord-Ouest,Cameroon,matt,
CW-1905,Bamenda,weiss,(Africa),Africa,Home Office,Nord-Ouest,Cameroon,carl,
LC-16885,Banda Aceh,creighton,(APAC),Southeast Asia,Consumer,Aceh,Indonesia,lena,
MF-17665,Banda Aceh,fritzler,(APAC),Southeast Asia,Corporate,Aceh,Indonesia,maureen,
TS-21340,Banda Aceh,swindell,(APAC),Southeast Asia,Consumer,Aceh,Indonesia,toby,
SA-10830,Bandirma,ann reed,(EMEA),EMEA,Consumer,Balikesir,Turkey,sue,
ME-8010,Bandundu,ellison,(Africa),Africa,Corporate,Bandundu,Democratic Republic of the Congo,michelle,
OT-8730,Bandundu,toch,(Africa),Africa,Consumer,Bandundu,Democratic Republic of the Congo,olvera,
VB-21745,Bandung,brennan,(APAC),Southeast Asia,Corporate,Jawa Barat,Indonesia,victoria,
DB-13060,Bandung,brooks,(APAC),Southeast Asia,Consumer,Jawa Barat,Indonesia,dave,
SC-20800,Bandung,calhoun,(APAC),Southeast Asia,Consumer,Jawa Barat,Indonesia,stuart,
RD-19660,Bandung,dilbeck,(APAC),Southeast Asia,Home Office,Jawa Barat,Indonesia,robert,
AI-10855,Bandung,irving,(APAC),Southeast Asia,Consumer,Jawa Barat,Indonesia,arianne,
DK-13150,Bandung,kendrick,(APAC),Southeast Asia,Corporate,Jawa Barat,Indonesia,david,
JP-15460,Bandung,patt,(APAC),Southeast Asia,Corporate,Jawa Barat,Indonesia,jennifer,
RR-19525,Bandung,reed,(APAC),Southeast Asia,Corporate,Jawa Barat,Indonesia,rick,
MR-17545,Bandung,reese,(APAC),Southeast Asia,Home Office,Jawa Barat,Indonesia,mathew,
BS-11800,Bandung,spruell,(APAC),Southeast Asia,Home Office,Jawa Barat,Indonesia,bryan,
Co-12640,Bangalore,"",(APAC),Central Asia,Consumer,Karnataka,India,corey-lock,
EK-13795,Bangalore,kiefer,(APAC),Central Asia,Home Office,Karnataka,India,eileen,
Dl-13600,Bangalore,liebe,(APAC),Central Asia,Corporate,Karnataka,India,dorris,
SP-20860,Bangalore,pak,(APAC),Central Asia,Corporate,Karnataka,India,sung,
AR-10570,Bangalore,ratner,(APAC),Central Asia,Consumer,Karnataka,India,anemone,
YS-21880,Bangalore,sorensen,(APAC),Central Asia,Corporate,Karnataka,India,yana,
MT-18070,Bangalore,tran,(APAC),Central Asia,Home Office,Karnataka,India,michelle,
RA-19945,Bangkok,akin,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,ryan,
DB-13405,Bangkok,blanton,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,denny,
BB-10990,Bangkok,blumstein,(APAC),Southeast Asia,Corporate,Bangkok,Thailand,barry,
TB-21280,Bangkok,braunhardt,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,toby,
PB-19210,Bangkok,breyer,(APAC),Southeast Asia,Corporate,Bangkok,Thailand,phillip,
PB-18805,Bangkok,bzostek,(APAC),Southeast Asia,Home Office,Bangkok,Thailand,patrick,
NC-18415,Bangkok,cano,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,nathan,
FC-14245,Bangkok,carlisle,(APAC),Southeast Asia,Home Office,Bangkok,Thailand,frank,
AC-10660,Bangkok,chung,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,anna,
MC-17425,Bangkok,cousins,(APAC),Southeast Asia,Corporate,Bangkok,Thailand,mark,
JF-15295,Bangkok,fortune-,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,jason,
JG-15310,Bangkok,gross,(APAC),Southeast Asia,Corporate,Bangkok,Thailand,jason,
KH-16330,Bangkok,harms,(APAC),Southeast Asia,Corporate,Bangkok,Thailand,katharine,
JH-15985,Bangkok,holt,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,joseph,
AH-10585,Bangkok,hood,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,angele,
QJ-19255,Bangkok,jones,(APAC),Southeast Asia,Corporate,Bangkok,Thailand,quincy,
GK-14620,Bangkok,kelly,(APAC),Southeast Asia,Corporate,Bangkok,Thailand,grace,
NK-18490,Bangkok,knudson,(APAC),Southeast Asia,Home Office,Bangkok,Thailand,neil,
VM-21835,Bangkok,mathis,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,vivian,
CM-11935,Bangkok,meador,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,carlos,
EM-14200,Bangkok,minnotte,(APAC),Southeast Asia,Home Office,Bangkok,Thailand,evan,
BP-11290,Bangkok,paige,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,beth,
TP-21415,Bangkok,prescott,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,tom,
AP-10720,Bangkok,pryor,(APAC),Southeast Asia,Home Office,Bangkok,Thailand,anne,
JS-15595,Bangkok,stevenson,(APAC),Southeast Asia,Corporate,Bangkok,Thailand,jill,
PW-19030,Bangkok,webber,(APAC),Southeast Asia,Corporate,Bangkok,Thailand,pauline,
PW-19240,Bangkok,wener,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,pierre,
TZ-21580,Bangkok,zic,(APAC),Southeast Asia,Consumer,Bangkok,Thailand,tracy,
SC-10725,Bangui,cartwright,(Africa),Africa,Consumer,Bangui,Central African Republic,steven,
BS-1590,Bangui,sweed,(Africa),Africa,Corporate,Bangui,Central African Republic,brendan,
BW-11110,Baní,watters,(LATAM),Caribbean,Corporate,Peravia,Dominican Republic,bart,
LB-16735,Banjarmasin,blacks,(APAC),Southeast Asia,Consumer,Kalimantan Selatan,Indonesia,larry,
ML-17410,Baotou,laware,(APAC),North Asia,Consumer,Inner Mongolia,China,maris,
NW-18400,Baotou,webber,(APAC),North Asia,Consumer,Inner Mongolia,China,natalie,
AR-10540,Baranagar,reiter,(APAC),Central Asia,Consumer,West Bengal,India,andy,
RA-19285,Barcelona,arnett,(EU),South,Consumer,Catalonia,Spain,ralph,
AB-10150,Barcelona,bixby,(EU),South,Consumer,Catalonia,Spain,aimee,
PC-19000,Barcelona,chand,(EU),South,Home Office,Catalonia,Spain,pauline,
RF-19345,Barcelona,ferguson,(EU),South,Corporate,Catalonia,Spain,randy,
MK-17905,Barcelona,kennedy,(EU),South,Corporate,Catalonia,Spain,michael,
BO-11425,Barcelona,odegard,(EU),South,Consumer,Catalonia,Spain,bobby,
SP-20620,Barcelona,perrino,(EU),South,Corporate,Catalonia,Spain,stefania,
HR-14770,Barcelona,redmond,(EU),South,Home Office,Catalonia,Spain,hallie,
TS-21160,Barcelona,swint,(EU),South,Corporate,Catalonia,Spain,theresa,
MZ-17335,Barcelona,zettner,(EU),South,Home Office,Catalonia,Spain,maria,
EM-13825,Bari,moffitt,(EU),South,Corporate,Apulia,Italy,elizabeth,
PV-18985,Bari,van hugh,(EU),South,Home Office,Apulia,Italy,paul,
RB-9645,Barika,barroso,(Africa),Africa,Corporate,Batna,Algeria,robert,
MB-18085,Barneveld,brown,(EU),Central,Consumer,Gelderland,Netherlands,mick,
AS-10225,Barnsley,schoenberger,(EU),North,Corporate,England,United Kingdom,alan,
PR-18880,Barra Mansa,ryan,(LATAM),South,Consumer,Rio de Janeiro,Brazil,patrick,
AS-10090,Barranca,shillingsburg,(LATAM),South,Consumer,Lima,Peru,adam,
RB-19435,Barranquilla,bierner,(LATAM),South,Consumer,Atlántico,Colombia,richard,
SC-20095,Barranquilla,chand,(LATAM),South,Consumer,Atlántico,Colombia,sanjit,
LO-17170,Barranquilla,olson,(LATAM),South,Corporate,Atlántico,Colombia,lori,
PK-18910,Barreirinhas,knutson,(LATAM),South,Home Office,Maranhão,Brazil,paul,
AH-10465,Bartlett,hunt,(US),South,Consumer,Tennessee,United States,amy,38134
JD-16015,Basel,daniels,(EU),Central,Consumer,Basel-Stadt,Switzerland,joy,
JB-6045,Basra,barnett,(EMEA),EMEA,Home Office,Al Basrah,Iraq,julia,
TB-11055,Basra,butterfield,(EMEA),EMEA,Consumer,Al Basrah,Iraq,ted,
SC-10020,Basra,craven,(EMEA),EMEA,Consumer,Al Basrah,Iraq,sam,
LC-7140,Basra,currie,(EMEA),EMEA,Consumer,Al Basrah,Iraq,logan,
CD-1920,Basra,daly,(EMEA),EMEA,Consumer,Al Basrah,Iraq,carlos,
AF-870,Basra,ferguson,(EMEA),EMEA,Consumer,Al Basrah,Iraq,art,
FG-4260,Basra,gastineau,(EMEA),EMEA,Home Office,Al Basrah,Iraq,frank,
AG-495,Basra,gjertsen,(EMEA),EMEA,Corporate,Al Basrah,Iraq,andrew,
RH-9495,Basra,hansen,(EMEA),EMEA,Consumer,Al Basrah,Iraq,rick,
BH-1710,Basra,hoffman,(EMEA),EMEA,Consumer,Al Basrah,Iraq,brosina,
CK-2205,Basra,kastensmidt,(EMEA),EMEA,Consumer,Al Basrah,Iraq,chloris,
DM-3015,Basra,martin,(EMEA),EMEA,Consumer,Al Basrah,Iraq,darrin,
RM-9750,Basra,murray,(EMEA),EMEA,Consumer,Al Basrah,Iraq,roland,
CS-2250,Basra,selesnick,(EMEA),EMEA,Corporate,Al Basrah,Iraq,chris,
HJ-14875,Bath,jas,(EU),North,Home Office,England,United Kingdom,heather,
RD-9810,Batman,devincentis,(EMEA),EMEA,Home Office,Batman,Turkey,ross,
ON-8715,Batman,nelson,(EMEA),EMEA,Corporate,Batman,Turkey,odella,
TT-11460,Batman,turnell,(EMEA),EMEA,Home Office,Batman,Turkey,tonja,
LC-7050,Batna,carlisle,(Africa),Africa,Consumer,Batna,Algeria,liz,
AC-615,Bauchi,chong,(Africa),Africa,Corporate,Bauchi,Nigeria,ann,
MG-8145,Bauchi,gockenbach,(Africa),Africa,Consumer,Bauchi,Nigeria,mike,
BP-1185,Bauchi,peterman,(Africa),Africa,Corporate,Bauchi,Nigeria,ben,
RF-19735,Bayamo,fjeld,(LATAM),Caribbean,Consumer,Granma,Cuba,roland,
EH-14185,Bayamo,henry,(LATAM),Caribbean,Consumer,Granma,Cuba,evan,
KB-16585,Bayonne,black,(EU),Central,Corporate,Aquitaine,France,ken,
EM-14140,Bayreuth,moren,(EU),Central,Home Office,Bavaria,Germany,eugene,
SF-20965,Baytown,foulston,(US),Central,Corporate,Texas,United States,sylvia,77520
HZ-14950,Beauvais,zydlo,(EU),Central,Consumer,Picardy,France,henia,
AA-480,Bechar,allen,(Africa),Africa,Consumer,Bechar,Algeria,andrew,
TH-11100,Be'er Sheva,hendricks,(EMEA),EMEA,Consumer,Southern,Israel,thea,
EJ-3720,Behbahan,jacobs,(EMEA),EMEA,Consumer,Khuzestan,Iran,ed,
TG-11640,Behshahr,glocke,(EMEA),EMEA,Consumer,Mazandaran,Iran,trudy,
SC-20575,Beijing,cooley,(APAC),North Asia,Consumer,Beijing,China,sonia,
TH-21115,Beijing,hudgings,(APAC),North Asia,Corporate,Beijing,China,thea,
CJ-11875,Beijing,jackson,(APAC),North Asia,Corporate,Beijing,China,carl,
GW-14605,Beipiao,weimer,(APAC),North Asia,Consumer,Liaoning,China,giulietta,
HG-4845,Beira,greene,(Africa),Africa,Consumer,Sofala,Mozambique,harry,
EH-4005,Beira,hernandez,(Africa),Africa,Home Office,Sofala,Mozambique,erica,
JH-5985,Bejaia,holt,(Africa),Africa,Consumer,Bejaia,Algeria,joseph,
EB-13870,Bekasi,burns,(APAC),Southeast Asia,Consumer,Jawa Barat,Indonesia,emily,
KC-16540,Bekasi,collister,(APAC),Southeast Asia,Consumer,Jawa Barat,Indonesia,kelly,
EC-14050,Bekasi,creighton,(APAC),Southeast Asia,Consumer,Jawa Barat,Indonesia,erin,
DF-13135,Bekasi,flashing,(APAC),Southeast Asia,Consumer,Jawa Barat,Indonesia,david,
TM-21490,Bekasi,molinari,(APAC),Southeast Asia,Consumer,Jawa Barat,Indonesia,tony,
BW-11200,Bekasi,wallace,(APAC),Southeast Asia,Consumer,Jawa Barat,Indonesia,ben,
NS-18505,Belfort,schneider,(EU),Central,Consumer,Franche-Comté,France,neola,
EB-3705,Belgorod,braxton,(EMEA),EMEA,Corporate,Belgorod,Russia,ed,
SS-10410,Belgorod,shariari,(EMEA),EMEA,Consumer,Belgorod,Russia,shahid,
MA-17560,Bellary,abelman,(APAC),Central Asia,Home Office,Karnataka,India,matt,
JD-15790,Belleville,dryer,(US),East,Consumer,New Jersey,United States,john,7109
AB-10165,Bellevue,barnes,(US),West,Consumer,Washington,United States,alan,98006
CR-12580,Bellevue,rozendal,(US),West,Home Office,Washington,United States,clay,98006
DB-13660,Bello,benoit,(LATAM),South,Consumer,Antioquia,Colombia,duane,
DL-12925,Belo Horizonte,lacy,(LATAM),South,Consumer,Minas Gerais,Brazil,daniel,
RB-19795,Bendigo,baird,(APAC),Oceania,Home Office,Victoria,Australia,ross,
DB-13210,Bendigo,braden,(APAC),Oceania,Consumer,Victoria,Australia,dean,
PB-9210,Bene Beraq,breyer,(EMEA),EMEA,Corporate,Tel Aviv,Israel,phillip,
MH-7785,Bene Beraq,herman,(EMEA),EMEA,Corporate,Tel Aviv,Israel,maya,
DV-13465,Benevento,vittorini,(EU),South,Consumer,Campania,Italy,dianna,
JM-5655,Benghazi,mitchum,(Africa),Africa,Corporate,Banghazi,Libya,jim,
BN-1515,Benghazi,nguyen,(Africa),Africa,Consumer,Banghazi,Libya,bradley,
SC-20680,Bengkulu,carroll,(APAC),Southeast Asia,Home Office,Bengkulu,Indonesia,steve,
JH-5430,Beni Mellal,halladay,(Africa),Africa,Consumer,Tadla-Azilal,Morocco,jennifer,
NH-8610,Beni Mellal,hansen,(Africa),Africa,Corporate,Tadla-Azilal,Morocco,nicole,
CB-2535,Benin City,bergmann,(Africa),Africa,Corporate,Edo,Nigeria,claudia,
SC-10800,Benin City,calhoun,(Africa),Africa,Consumer,Edo,Nigeria,stuart,
YC-11895,Benin City,carroll,(Africa),Africa,Corporate,Edo,Nigeria,yoseph,
SC-10695,Benin City,chapman,(Africa),Africa,Corporate,Edo,Nigeria,steve,
JF-5295,Benin City,fortune-,(Africa),Africa,Consumer,Edo,Nigeria,jason,
SM-10905,Benin City,mackendrick,(Africa),Africa,Consumer,Edo,Nigeria,susan,
AB-15,Berdyans'k,bergman,(EMEA),EMEA,Consumer,Zaporizhzhya,Ukraine,aaron,
DB-13120,Bergen op Zoom,bremer,(EU),Central,Corporate,North Brabant,Netherlands,david,
SC-20725,Bergheim,cartwright,(EU),Central,Consumer,North Rhine-Westphalia,Germany,steven,
CC-12685,Berlin,carroll,(EU),Central,Consumer,Berlin,Germany,craig,
CC-12220,Berlin,cortes,(EU),Central,Consumer,Berlin,Germany,chris,
BD-11560,Berlin,dodson,(EU),Central,Home Office,Berlin,Germany,brendan,
ZD-21925,Berlin,donatelli,(EU),Central,Consumer,Berlin,Germany,zuschuss,
SF-20065,Berlin,flanagan,(EU),Central,Consumer,Berlin,Germany,sandra,
NF-18475,Berlin,französisch,(EU),Central,Home Office,Berlin,Germany,neil,
TG-21640,Berlin,glocke,(EU),Central,Consumer,Berlin,Germany,trudy,
MG-17650,Berlin,grinstein,(EU),Central,Home Office,Berlin,Germany,matthew,
MH-17620,Berlin,hagelstein,(EU),Central,Corporate,Berlin,Germany,matt,
BH-11710,Berlin,hoffman,(EU),Central,Consumer,Berlin,Germany,brosina,
JH-15820,Berlin,huston,(EU),Central,Consumer,Berlin,Germany,john,
SK-19990,Berlin,knutson,(EU),Central,Consumer,Berlin,Germany,sally,
JL-15235,Berlin,lee,(EU),Central,Consumer,Berlin,Germany,janet,
CL-12565,Berlin,ludtke,(EU),Central,Consumer,Berlin,Germany,clay,
CM-12235,Berlin,mcafee,(EU),Central,Consumer,Berlin,Germany,chris,
MO-17950,Berlin,oakman,(EU),Central,Consumer,Berlin,Germany,michael,
AR-10405,Berlin,rosenblatt,(EU),Central,Corporate,Berlin,Germany,allen,
CS-11860,Berlin,schnelling,(EU),Central,Consumer,Berlin,Germany,cari,
MS-17530,Berlin,skach,(EU),Central,Consumer,Berlin,Germany,marybeth,
SS-20590,Berlin,sunley,(EU),Central,Consumer,Berlin,Germany,sonia,
DV-13045,Berlin,van huff,(EU),Central,Corporate,Berlin,Germany,darrin,
